,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43912,2,admin.,married,secondary,no,602,no,no,cellular,14,jun,458,1,130,8,success,yes
43913,2,admin.,married,secondary,no,4041,no,no,cellular,14,jun,713,2,-1,0,unknown,yes
43914,0,unemployed,single,secondary,no,304,no,no,cellular,14,jun,516,1,-1,0,unknown,no
43915,2,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success,yes
43916,0,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,yes
43917,0,unemployed,single,tertiary,no,4082,no,no,telephone,14,jun,215,1,459,17,other,no
43918,0,admin.,married,secondary,no,166,no,no,unknown,14,jun,30,1,-1,0,unknown,no
43919,0,management,married,tertiary,no,1126,no,no,unknown,14,jun,20,1,-1,0,unknown,no
43920,0,management,single,tertiary,no,938,no,no,cellular,14,jun,472,1,384,3,failure,no
43921,0,management,single,tertiary,no,4533,no,no,cellular,14,jun,262,3,98,3,other,no
43922,2,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,yes
43923,0,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,-1,0,unknown,yes
43924,2,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,2,92,2,success,yes
43925,1,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,379,2,376,13,other,yes
43926,0,management,single,tertiary,no,1720,no,no,cellular,15,jun,910,1,224,3,success,yes
43927,2,retired,divorced,primary,no,1194,yes,no,cellular,15,jun,132,4,389,2,failure,no
43928,1,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,no
43929,1,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,yes
43930,2,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,177,4,99,2,success,no
43931,2,self-employed,married,unknown,no,4984,no,no,telephone,15,jun,126,3,48,2,success,no
43932,0,management,single,tertiary,no,2786,no,no,cellular,15,jun,270,2,377,3,success,no
43933,2,retired,married,secondary,no,3189,no,no,telephone,15,jun,208,1,-1,0,unknown,yes
43934,0,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
43935,2,technician,divorced,secondary,no,1290,no,no,unknown,16,jun,58,1,-1,0,unknown,no
43936,1,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,605,3,-1,0,unknown,yes
43937,2,housemaid,married,primary,no,1230,no,no,cellular,16,jun,288,6,181,3,success,yes
43938,0,management,single,tertiary,no,572,no,no,cellular,17,jun,339,3,183,2,success,yes
43939,1,blue-collar,married,primary,no,1630,yes,no,cellular,17,jun,101,3,94,19,other,no
43940,1,technician,single,secondary,no,1435,no,no,cellular,17,jun,383,1,296,19,other,yes
43941,0,technician,single,secondary,no,403,no,no,unknown,17,jun,247,1,-1,0,unknown,yes
43942,0,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1720,1,-1,0,unknown,yes
43943,0,unemployed,married,secondary,no,6,no,no,unknown,17,jun,21,1,-1,0,unknown,no
43944,2,retired,married,primary,no,962,no,no,cellular,17,jun,344,1,-1,0,unknown,no
43945,2,retired,married,secondary,no,23047,no,no,cellular,17,jun,530,1,139,2,other,no
43946,2,technician,married,tertiary,no,1071,no,no,cellular,17,jun,169,1,-1,0,unknown,yes
43947,0,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes
43948,1,admin.,married,secondary,no,1031,no,no,cellular,17,jun,282,4,-1,0,unknown,yes
43949,2,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,176,2,52,7,failure,yes
43950,0,technician,single,tertiary,no,705,no,no,cellular,17,jun,544,1,-1,0,unknown,yes
43951,2,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,301,2,134,4,success,yes
43952,2,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,no
43953,2,retired,married,secondary,no,29941,no,no,telephone,18,jun,80,1,71,3,other,no
43954,0,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,yes
43955,2,management,married,primary,no,8334,no,no,cellular,18,jun,143,1,49,7,other,no
43956,0,management,single,tertiary,no,1431,no,no,cellular,18,jun,201,4,-1,0,unknown,no
43957,2,admin.,married,secondary,no,100,yes,no,unknown,18,jun,23,1,-1,0,unknown,no
43958,0,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes
43959,2,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
43960,2,retired,married,secondary,no,2011,no,no,cellular,22,jun,292,1,578,2,failure,no
43961,2,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,yes
43962,0,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,yes
43963,2,management,married,unknown,no,1708,no,no,telephone,23,jun,193,1,145,3,failure,no
43964,0,management,married,tertiary,no,913,yes,no,cellular,23,jun,883,1,674,4,failure,no
43965,2,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,yes
43966,0,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,success,yes
43967,0,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,yes
43968,1,management,single,tertiary,no,538,no,no,cellular,23,jun,339,1,183,5,success,yes
43969,0,technician,married,tertiary,no,903,yes,no,cellular,23,jun,181,1,320,1,other,no
43970,2,management,married,tertiary,no,5397,no,no,cellular,23,jun,671,3,-1,0,unknown,yes
43971,0,student,single,unknown,no,5969,no,no,cellular,23,jun,442,2,292,10,failure,no
43972,0,student,single,secondary,no,1957,no,no,cellular,24,jun,1207,4,385,1,failure,yes
43973,1,services,married,secondary,no,774,no,no,cellular,24,jun,482,1,91,2,success,yes
43974,2,retired,married,secondary,no,468,no,no,telephone,24,jun,316,1,-1,0,unknown,no
43975,1,self-employed,single,tertiary,no,1188,no,no,cellular,24,jun,310,1,-1,0,unknown,yes
43976,0,student,single,unknown,no,1082,no,no,cellular,24,jun,185,1,-1,0,unknown,no
43977,1,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure,no
43978,0,technician,single,secondary,no,254,yes,yes,cellular,24,jun,167,3,416,2,unknown,no
43979,0,management,single,tertiary,no,6791,no,no,cellular,24,jun,136,5,94,30,failure,no
43980,0,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,122,2,185,2,success,no
43981,0,student,single,unknown,no,762,no,no,cellular,24,jun,288,1,-1,0,unknown,no
43982,1,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,other,no
43983,2,blue-collar,married,unknown,no,960,no,yes,unknown,24,jun,180,1,687,2,other,no
43984,1,admin.,divorced,secondary,no,450,yes,yes,unknown,24,jun,15,1,-1,0,unknown,no
43985,1,admin.,single,secondary,no,16,no,no,unknown,24,jun,11,1,-1,0,unknown,no
43986,0,student,single,secondary,no,696,no,no,unknown,24,jun,22,1,-1,0,unknown,no
43987,2,blue-collar,married,primary,no,67,no,no,unknown,24,jun,9,1,-1,0,unknown,no
43988,2,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,213,6,150,8,failure,yes
43989,1,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,300,1,389,3,failure,yes
43990,0,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,374,1,179,2,success,yes
43991,2,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131,1,388,1,failure,no
43992,0,technician,single,secondary,no,938,no,no,cellular,25,jun,171,1,141,3,other,no
43993,1,technician,married,tertiary,no,1818,yes,yes,cellular,25,jun,427,1,142,5,success,no
43994,2,technician,married,secondary,no,363,no,no,cellular,25,jun,195,6,-1,0,unknown,no
43995,0,management,single,tertiary,no,794,no,no,unknown,25,jun,12,1,-1,0,unknown,no
43996,0,technician,single,secondary,no,825,no,no,cellular,25,jun,472,2,-1,0,unknown,yes
43997,0,student,single,secondary,no,833,no,no,telephone,25,jun,359,5,-1,0,unknown,no
43998,1,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,yes
43999,0,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no
44000,1,management,married,tertiary,no,358,no,no,unknown,27,jun,18,1,-1,0,unknown,no
44001,0,services,married,unknown,no,746,no,no,unknown,27,jun,32,1,-1,0,unknown,no
44002,2,retired,married,primary,no,0,no,no,cellular,28,jun,348,6,94,6,failure,no
44003,0,services,single,secondary,no,334,no,no,unknown,28,jun,54,1,-1,0,unknown,no
44004,2,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,success,yes
44005,1,management,single,tertiary,no,623,no,no,cellular,28,jun,297,4,144,4,other,yes
44006,2,management,single,tertiary,no,86,no,no,cellular,28,jun,281,3,186,6,other,yes
44007,1,management,married,tertiary,no,1790,yes,no,cellular,28,jun,132,3,392,2,other,no
44008,2,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes
44009,1,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,yes
44010,2,admin.,single,secondary,no,293,no,no,cellular,28,jun,452,1,-1,0,unknown,yes
44011,0,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,yes
44012,1,services,single,secondary,no,23,yes,no,cellular,28,jun,197,1,182,1,failure,no
44013,2,retired,divorced,primary,no,476,no,no,telephone,28,jun,363,1,-1,0,unknown,yes
44014,0,student,single,tertiary,no,4951,no,no,cellular,28,jun,150,3,-1,0,unknown,no
44015,0,student,single,secondary,no,10971,no,no,cellular,28,jun,181,2,-1,0,unknown,no
44016,1,management,married,unknown,no,2724,no,no,cellular,28,jun,359,2,182,1,success,yes
44017,2,unknown,married,primary,no,1884,no,no,telephone,28,jun,133,4,-1,0,unknown,no
44018,2,retired,married,primary,no,2391,no,no,cellular,28,jun,737,6,186,10,other,yes
44019,0,housemaid,single,secondary,no,1796,no,no,cellular,28,jun,369,3,-1,0,unknown,yes
44020,2,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
44021,0,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401,1,-1,0,unknown,yes
44022,2,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,4,failure,no
44023,2,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,yes
44024,1,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,222,1,91,7,failure,yes
44025,2,admin.,married,secondary,no,0,no,yes,cellular,29,jun,238,1,139,4,failure,no
44026,0,services,single,secondary,no,488,no,no,cellular,29,jun,205,1,91,3,success,yes
44027,0,student,single,secondary,no,314,no,no,cellular,29,jun,189,1,204,6,success,no
44028,1,management,married,tertiary,no,2939,no,no,cellular,29,jun,385,1,165,2,success,no
44029,1,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,yes
44030,0,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,yes
44031,0,student,single,secondary,no,808,no,no,cellular,29,jun,189,1,362,1,other,no
44032,0,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,yes
44033,1,technician,married,tertiary,no,2699,yes,no,cellular,29,jun,264,4,-1,0,unknown,no
44034,2,technician,married,tertiary,no,5114,no,no,telephone,29,jun,286,2,153,2,other,no
44035,0,technician,divorced,tertiary,no,3255,no,no,cellular,29,jun,167,2,-1,0,unknown,yes
44036,1,blue-collar,single,secondary,no,276,yes,no,unknown,29,jun,13,1,411,6,failure,no
44037,0,student,single,secondary,no,1423,no,no,unknown,29,jun,8,1,-1,0,unknown,no
44038,0,management,single,tertiary,no,1539,yes,no,cellular,30,jun,107,2,756,2,other,no
44039,0,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes
44040,0,technician,single,secondary,no,555,no,no,cellular,30,jun,255,2,-1,0,unknown,no
44041,2,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,263,1,450,2,failure,yes
44042,0,student,single,secondary,no,424,no,no,cellular,30,jun,121,3,195,2,other,no
44043,1,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success,yes
44044,2,housemaid,married,primary,no,360,no,no,unknown,30,jun,6,1,-1,0,unknown,no
44045,2,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108,5,-1,0,unknown,no
44046,1,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure,yes
44047,0,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319,2,-1,0,unknown,yes
44048,1,technician,married,secondary,no,4861,yes,no,telephone,30,jun,119,1,183,2,other,no
44049,0,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,yes
44050,2,retired,divorced,primary,no,29080,no,no,cellular,30,jun,301,5,93,4,other,yes
44051,2,retired,single,tertiary,no,1285,no,no,telephone,1,jul,494,4,150,9,failure,no
44052,1,blue-collar,married,primary,no,1,yes,no,unknown,1,jul,165,1,745,2,failure,no
44053,0,services,single,secondary,no,0,no,no,unknown,1,jul,12,1,514,3,failure,no
44054,2,management,divorced,tertiary,no,3,no,no,unknown,1,jul,28,1,-1,0,unknown,no
44055,1,technician,married,secondary,no,2152,no,no,cellular,1,jul,113,2,93,4,failure,no
44056,0,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success,yes
44057,2,retired,married,secondary,no,2896,no,no,cellular,1,jul,304,1,119,2,success,yes
44058,0,student,single,secondary,no,526,no,no,cellular,1,jul,174,1,199,3,failure,no
44059,1,blue-collar,married,secondary,no,195,yes,no,unknown,1,jul,10,1,-1,0,unknown,no
44060,0,self-employed,single,tertiary,no,805,no,no,cellular,1,jul,302,2,128,8,success,no
44061,2,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25,1,417,1,success,yes
44062,0,self-employed,single,tertiary,no,0,yes,no,unknown,2,jul,48,1,422,1,success,no
44063,0,student,single,secondary,no,196,no,no,cellular,2,jul,423,3,-1,0,unknown,yes
44064,1,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success,no
44065,0,services,single,secondary,no,1027,no,no,cellular,2,jul,217,3,-1,0,unknown,yes
44066,2,retired,married,tertiary,no,1948,no,no,cellular,2,jul,844,2,155,5,success,no
44067,1,technician,divorced,unknown,no,4389,no,no,telephone,2,jul,632,2,85,1,success,yes
44068,0,self-employed,single,tertiary,no,4024,yes,no,cellular,2,jul,150,1,-1,0,unknown,no
44069,0,blue-collar,single,secondary,no,463,no,yes,cellular,2,jul,248,2,-1,0,unknown,yes
44070,0,student,single,secondary,no,3511,no,no,cellular,2,jul,667,1,-1,0,unknown,yes
44071,1,management,married,secondary,no,2897,no,no,cellular,2,jul,301,2,88,5,failure,no
44072,1,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,yes
44073,2,blue-collar,married,primary,no,1014,no,no,unknown,2,jul,5,1,-1,0,unknown,no
44074,1,self-employed,single,tertiary,no,398,no,no,cellular,5,jul,101,3,-1,0,unknown,no
44075,0,technician,single,secondary,no,738,no,no,unknown,5,jul,29,1,-1,0,unknown,no
44076,0,student,single,secondary,no,61,no,yes,cellular,5,jul,178,3,515,7,failure,no
44077,0,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,yes
44078,0,blue-collar,single,secondary,no,1029,no,no,cellular,5,jul,175,4,-1,0,unknown,no
44079,0,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,yes
44080,2,retired,divorced,secondary,no,744,no,no,cellular,5,jul,182,1,-1,0,unknown,no
44081,0,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267,1,-1,0,unknown,yes
44082,0,management,single,tertiary,no,623,no,no,cellular,6,jul,335,3,194,2,failure,yes
44083,0,management,single,unknown,no,560,no,no,cellular,6,jul,212,1,92,2,success,no
44084,2,technician,married,tertiary,no,0,no,yes,cellular,6,jul,257,1,85,7,failure,no
44085,2,management,divorced,tertiary,no,558,no,no,cellular,6,jul,319,1,-1,0,unknown,yes
44086,0,management,married,tertiary,no,69,yes,no,unknown,6,jul,42,1,-1,0,unknown,no
44087,2,technician,married,secondary,no,259,no,no,cellular,6,jul,396,1,386,2,success,yes
44088,0,blue-collar,single,secondary,no,688,no,no,unknown,6,jul,226,1,-1,0,unknown,no
44089,1,technician,married,secondary,no,432,yes,no,cellular,6,jul,386,3,776,55,failure,yes
44090,2,management,divorced,primary,no,2694,no,no,telephone,6,jul,295,1,-1,0,unknown,no
44091,1,technician,married,secondary,no,69,yes,yes,cellular,7,jul,156,1,260,2,failure,no
44092,2,management,single,tertiary,no,159,no,no,telephone,7,jul,229,1,251,6,success,yes
44093,2,services,married,secondary,no,657,no,no,telephone,7,jul,398,2,460,2,failure,yes
44094,0,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,yes
44095,2,retired,divorced,unknown,no,392,no,no,telephone,7,jul,276,2,-1,0,unknown,yes
44096,1,management,married,tertiary,no,298,no,no,cellular,8,jul,214,4,115,6,failure,no
44097,2,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,yes
44098,2,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,yes
44099,0,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure,yes
44100,2,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173,11,162,5,failure,no
44101,0,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,411,2,148,9,other,yes
44102,2,retired,married,secondary,no,668,no,no,telephone,8,jul,250,1,371,1,success,yes
44103,0,management,single,tertiary,no,502,no,no,cellular,8,jul,968,1,87,5,failure,yes
44104,0,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure,no
44105,0,student,single,secondary,no,1809,no,no,cellular,8,jul,414,2,-1,0,unknown,yes
44106,0,services,single,secondary,no,267,no,no,cellular,8,jul,449,2,-1,0,unknown,yes
44107,1,management,married,tertiary,no,2656,no,no,cellular,8,jul,230,2,-1,0,unknown,no
44108,2,retired,married,secondary,no,2473,no,no,cellular,8,jul,967,3,-1,0,unknown,yes
44109,2,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220,7,450,2,failure,no
44110,0,student,single,secondary,no,372,no,no,telephone,8,jul,444,3,-1,0,unknown,yes
44111,2,management,married,secondary,no,111,no,no,telephone,8,jul,312,2,381,3,failure,no
44112,0,admin.,single,secondary,no,914,no,no,cellular,8,jul,131,2,-1,0,unknown,no
44113,1,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,344,1,87,3,failure,yes
44114,1,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,483,4,239,7,success,yes
44115,0,technician,single,unknown,no,491,no,no,cellular,9,jul,474,7,-1,0,unknown,yes
44116,1,technician,single,secondary,no,966,no,no,cellular,9,jul,119,9,367,4,other,no
44117,1,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,582,2,161,4,failure,no
44118,0,management,single,secondary,no,966,no,no,cellular,9,jul,1185,1,396,2,other,no
44119,0,student,single,secondary,no,1164,no,no,cellular,9,jul,116,1,301,1,other,no
44120,2,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure,yes
44121,0,student,divorced,unknown,no,383,no,no,unknown,9,jul,15,1,-1,0,unknown,no
44122,0,student,married,unknown,no,2229,no,no,unknown,9,jul,25,1,252,1,other,no
44123,0,technician,single,secondary,no,337,no,no,unknown,9,jul,23,1,-1,0,unknown,yes
44124,2,admin.,single,secondary,no,654,no,no,unknown,10,jul,67,1,-1,0,unknown,yes
44125,1,admin.,married,secondary,no,457,no,no,unknown,12,jul,9,1,-1,0,unknown,no
